is_hit,pred_prob,batter_name,game_date,game_season,batSide,pitcher_hand,batting_order,weather_condition,weather_temp,weight,height_in_inches,strikeZoneTop,strikeZoneBottom,last_season_ba
0,0.3323,Player_017,2023-08-25,2023,R,R,7,Sunny,84.0,193.0,71.0,3.67,1.6,0.302
1,0.2856,Player_025,2024-05-14,2024,R,R,1,Sunny,80.0,199.0,73.0,3.38,1.7,0.241
0,0.2404,Player_000,2023-05-03,2023,R,L,9,Cloudy,65.0,201.0,73.0,3.44,1.71,0.221
0,0.2407,Player_006,2022-06-06,2022,L,R,8,Sunny,69.0,223.0,71.0,3.57,1.77,0.302
0,0.1631,Player_027,2023-04-05,2023,L,R,5,Sunny,92.0,188.0,74.0,3.7,1.54,0.229
0,0.3797,Player_010,2022-07-09,2022,R,R,1,Cloudy,83.0,190.0,74.0,3.58,1.58,0.262
0,0.2654,Player_004,2024-06-21,2024,S,R,4,Sunny,59.0,199.0,73.0,3.66,1.62,0.26
0,0.2699,Player_027,2024-06-29,2024,L,R,2,Overcast,87.0,205.0,76.0,3.32,1.74,0.234
0,0.253,Player_008,2022-09-26,2022,L,R,4,Sunny,59.0,236.0,73.0,3.42,1.77,
0,0.3578,Player_034,2023-07-27,2023,L,L,3,Drizzle,71.0,192.0,76.0,3.65,1.58,0.228
0,0.3117,Player_007,2024-06-14,2024,R,L,7,Cloudy,71.0,233.0,75.0,3.51,1.65,0.263
0,0.2023,Player_000,2022-08-20,2022,L,L,7,Drizzle,69.0,178.0,77.0,3.37,1.68,0.316
0,0.3615,Player_015,2024-06-05,2024,R,R,2,Overcast,74.0,208.0,75.0,3.37,1.55,0.292
1,0.2698,Player_013,2022-08-15,2022,S,R,9,Sunny,61.0,229.0,73.0,3.6,1.74,0.291
0,0.2573,Player_025,2022-09-15,2022,L,R,7,Sunny,81.0,195.0,70.0,3.36,1.64,0.287
0,0.2594,Player_009,2023-09-11,2023,R,R,6,Sunny,82.0,189.0,75.0,3.5,1.77,0.297
0,0.1952,Player_039,2022-07-03,2022,R,L,7,Cloudy,89.0,214.0,74.0,3.37,1.66,0.273
0,0.1875,Player_016,2024-06-23,2024,R,R,7,Sunny,72.0,190.0,77.0,3.38,1.75,0.319
0,0.3243,Player_028,2024-06-10,2024,L,L,8,Cloudy,76.0,176.0,74.0,3.46,1.51,0.281
1,0.2846,Player_030,2024-07-05,2024,L,R,3,Overcast,60.0,178.0,75.0,3.35,1.63,0.283
0,0.3432,Player_035,2024-09-15,2024,L,R,7,Sunny,68.0,206.0,77.0,3.56,1.63,0.222
0,0.3001,Player_020,2024-09-04,2024,R,R,9,Cloudy,77.0,207.0,77.0,3.37,1.56,0.295
1,0.2884,Player_009,2024-07-18,2024,R,L,7,Overcast,71.0,176.0,71.0,3.6,1.67,0.256
0,0.1268,Player_020,2024-05-20,2024,L,L,4,Overcast,94.0,192.0,71.0,3.51,1.73,0.297
0,0.2393,Player_017,2024-06-06,2024,L,R,6,Sunny,66.0,224.0,76.0,3.44,1.65,0.305
0,0.2899,Player_024,2023-05-15,2023,R,L,9,Sunny,57.0,211.0,71.0,3.55,1.75,0.222
1,0.2108,Player_009,2023-05-04,2023,L,R,6,Cloudy,89.0,214.0,76.0,3.46,1.59,0.258
0,0.3261,Player_020,2023-04-02,2023,L,R,8,Sunny,75.0,222.0,71.0,3.33,1.59,0.31
0,0.1827,Player_038,2023-08-18,2023,R,R,9,Cloudy,57.0,233.0,72.0,3.42,1.55,0.233
1,0.2712,Player_027,2023-08-11,2023,L,L,4,Drizzle,92.0,177.0,76.0,3.51,1.74,0.294
1,0.4127,Player_038,2023-05-03,2023,L,R,4,Sunny,63.0,206.0,71.0,3.34,1.54,0.252
1,0.3342,Player_004,2023-08-02,2023,R,R,4,Sunny,93.0,188.0,70.0,3.59,1.54,0.271
0,0.1704,Player_026,2022-04-30,2022,L,R,4,Sunny,68.0,218.0,76.0,3.44,1.5,0.31
1,0.3394,Player_000,2024-05-19,2024,R,R,7,Drizzle,68.0,200.0,76.0,3.38,1.62,0.283
0,0.3776,Player_008,2024-05-16,2024,R,L,5,Sunny,63.0,185.0,76.0,3.3,1.63,0.263
0,0.4758,Player_033,2023-04-24,2023,R,R,9,Sunny,61.0,232.0,73.0,3.33,1.64,0.29
1,0.3333,Player_004,2024-08-09,2024,L,R,7,Cloudy,87.0,208.0,76.0,3.39,1.73,0.242
0,0.1845,Player_019,2024-04-07,2024,R,R,7,Sunny,71.0,182.0,75.0,3.45,1.62,0.221
0,0.3304,Player_002,2024-06-11,2024,L,R,9,Sunny,77.0,189.0,73.0,3.36,1.5,0.282
0,0.3917,Player_011,2022-06-27,2022,R,R,8,Cloudy,67.0,223.0,75.0,3.52,1.68,0.306
1,0.2869,Player_004,2023-07-13,2023,L,R,1,Cloudy,71.0,205.0,71.0,3.38,1.55,0.29
0,0.353,Player_018,2023-05-05,2023,R,R,9,Sunny,74.0,236.0,73.0,3.68,1.51,0.272
1,0.2412,Player_025,2024-06-23,2024,L,R,8,Sunny,67.0,178.0,76.0,3.53,1.73,0.234
0,0.3261,Player_026,2023-08-21,2023,L,R,3,Cloudy,78.0,180.0,71.0,3.62,1.57,0.228
0,0.0757,Player_037,2024-06-06,2024,R,L,3,Sunny,73.0,219.0,73.0,3.47,1.73,0.248
0,0.2335,Player_004,2024-09-18,2024,L,R,5,Drizzle,85.0,196.0,74.0,3.38,1.69,0.316
1,0.2996,Player_016,2024-06-16,2024,L,R,9,Sunny,86.0,231.0,74.0,3.48,1.76,0.266
0,0.2246,Player_020,2023-08-18,2023,R,L,6,Sunny,80.0,225.0,77.0,3.46,1.61,0.3
0,0.189,Player_003,2024-04-20,2024,R,R,6,Cloudy,59.0,176.0,75.0,3.55,1.7,0.221
0,0.265,Player_004,2024-08-31,2024,L,R,2,Cloudy,90.0,235.0,70.0,3.66,1.67,0.267
1,0.3031,Player_012,2023-06-26,2023,R,R,9,Sunny,82.0,236.0,77.0,3.39,1.73,0.245
1,0.274,Player_034,2024-09-25,2024,R,R,8,Cloudy,84.0,191.0,71.0,3.34,1.6,0.315
0,0.2543,Player_023,2022-08-05,2022,R,L,1,Drizzle,80.0,214.0,74.0,3.59,1.68,0.24
0,0.3012,Player_022,2022-08-12,2022,R,L,3,Sunny,75.0,216.0,76.0,3.3,1.66,0.225
0,0.256,Player_022,2024-04-26,2024,R,R,8,Sunny,77.0,177.0,74.0,3.62,1.51,0.236
0,0.3751,Player_032,2023-07-12,2023,R,R,7,Sunny,59.0,222.0,70.0,3.59,1.51,0.226
1,0.2108,Player_021,2023-08-11,2023,R,R,4,Sunny,91.0,237.0,72.0,3.63,1.77,0.252
0,0.415,Player_028,2024-08-23,2024,R,R,5,Sunny,87.0,201.0,70.0,3.34,1.69,0.32
0,0.3479,Player_012,2023-06-07,2023,L,L,2,Overcast,91.0,239.0,73.0,3.38,1.68,0.313
0,0.2451,Player_032,2022-07-11,2022,L,L,8,Drizzle,83.0,218.0,77.0,3.52,1.72,0.277
0,0.2797,Player_001,2022-05-02,2022,L,R,6,Drizzle,65.0,222.0,72.0,3.43,1.5,0.303
0,0.2645,Player_013,2023-06-17,2023,R,L,5,Sunny,68.0,210.0,76.0,3.64,1.57,0.26
0,0.3419,Player_010,2022-06-25,2022,L,R,6,Sunny,89.0,219.0,70.0,3.48,1.7,
0,0.3566,Player_005,2022-04-06,2022,R,R,6,Sunny,64.0,235.0,72.0,3.47,1.72,0.241
0,0.1862,Player_021,2024-09-11,2024,R,R,4,Sunny,79.0,213.0,74.0,3.37,1.69,0.26
0,0.3106,Player_035,2023-07-25,2023,S,R,2,Cloudy,81.0,210.0,77.0,3.52,1.62,0.232
0,0.1218,Player_006,2023-05-03,2023,L,L,5,Sunny,62.0,186.0,74.0,3.44,1.68,0.314
0,0.2376,Player_035,2022-09-09,2022,R,L,8,Sunny,58.0,208.0,75.0,3.48,1.71,
0,0.3518,Player_034,2023-08-03,2023,R,L,1,Overcast,56.0,231.0,76.0,3.41,1.62,0.245
0,0.2008,Player_035,2023-08-03,2023,L,R,4,Overcast,86.0,218.0,70.0,3.54,1.67,0.242
0,0.1681,Player_000,2023-09-15,2023,R,R,8,Drizzle,66.0,221.0,77.0,3.64,1.52,0.267
0,0.3155,Player_039,2023-06-12,2023,L,R,6,Sunny,64.0,184.0,73.0,3.31,1.55,0.27
0,0.3471,Player_017,2023-06-03,2023,R,L,1,Overcast,91.0,230.0,72.0,3.39,1.73,0.287
0,0.3028,Player_023,2022-07-21,2022,R,R,8,Sunny,78.0,209.0,76.0,3.57,1.61,0.301
0,0.1367,Player_012,2022-09-07,2022,L,L,1,Sunny,55.0,204.0,73.0,3.58,1.73,0.29
1,0.1822,Player_020,2023-08-25,2023,L,R,5,Sunny,67.0,178.0,75.0,3.42,1.7,0.269
0,0.3068,Player_022,2022-08-20,2022,L,R,2,Cloudy,74.0,233.0,72.0,3.41,1.61,0.274
1,0.1875,Player_031,2022-08-16,2022,L,L,3,Sunny,74.0,215.0,74.0,3.6,1.73,
0,0.2896,Player_013,2022-04-07,2022,R,R,4,Overcast,86.0,195.0,71.0,3.52,1.54,0.265
0,0.2837,Player_004,2024-06-27,2024,L,L,3,Sunny,87.0,209.0,73.0,3.46,1.55,0.252
0,0.2657,Player_023,2023-06-04,2023,L,R,8,Drizzle,56.0,234.0,73.0,3.32,1.62,0.285
0,0.407,Player_031,2023-06-05,2023,R,R,6,Sunny,66.0,229.0,71.0,3.56,1.7,0.287
0,0.3213,Player_000,2023-09-02,2023,R,R,4,Cloudy,79.0,194.0,77.0,3.42,1.59,0.314
1,0.3648,Player_032,2023-06-11,2023,R,R,3,Drizzle,56.0,226.0,74.0,3.53,1.6,0.255
1,0.3444,Player_032,2022-08-29,2022,R,R,5,Cloudy,77.0,175.0,76.0,3.59,1.76,0.271
0,0.2595,Player_023,2023-09-11,2023,L,L,4,Overcast,,203.0,71.0,3.49,1.77,0.282
0,0.2664,Player_037,2023-06-21,2023,R,R,8,Cloudy,77.0,210.0,73.0,3.4,1.77,0.291
0,0.2792,Player_015,2023-05-01,2023,L,R,3,Sunny,57.0,217.0,76.0,3.39,1.51,0.224
0,0.2977,Player_005,2022-08-04,2022,R,L,7,Cloudy,84.0,175.0,71.0,3.58,1.74,0.31
0,0.2345,Player_026,2024-09-02,2024,S,R,5,Cloudy,73.0,194.0,71.0,3.66,1.73,0.238
0,0.4008,Player_024,2024-06-12,2024,R,R,3,Sunny,93.0,191.0,77.0,3.69,1.58,0.243
0,0.2278,Player_036,2022-05-06,2022,R,R,5,Sunny,58.0,200.0,70.0,3.62,1.57,0.289
1,0.265,Player_008,2024-07-02,2024,R,L,2,Sunny,89.0,219.0,73.0,3.54,1.51,0.24
0,0.284,Player_006,2022-09-24,2022,L,R,5,Sunny,71.0,180.0,70.0,3.65,1.75,0.233
0,0.2484,Player_027,2022-07-03,2022,R,R,7,Drizzle,74.0,223.0,72.0,3.46,1.68,0.315
0,0.4021,Player_012,2022-06-20,2022,R,L,6,Drizzle,82.0,181.0,76.0,3.65,1.5,0.284
1,0.2193,Player_007,2024-06-18,2024,S,L,1,Cloudy,79.0,207.0,72.0,3.47,1.57,0.315
0,0.2587,Player_026,2022-08-11,2022,R,R,6,Sunny,90.0,228.0,73.0,3.54,1.75,0.226
0,0.2535,Player_007,2024-05-31,2024,L,R,1,Sunny,88.0,232.0,77.0,3.37,1.68,0.224
0,0.2829,Player_033,2023-08-10,2023,R,R,4,Sunny,63.0,238.0,73.0,3.5,1.76,0.248
0,0.2629,Player_012,2023-09-25,2023,L,L,6,Sunny,65.0,203.0,74.0,3.44,1.54,0.224
0,0.2217,Player_026,2023-08-18,2023,L,R,9,Overcast,90.0,206.0,74.0,3.45,1.79,0.264
1,0.2703,Player_023,2022-09-15,2022,L,R,9,Cloudy,87.0,233.0,75.0,3.54,1.56,0.316
1,0.3227,Player_023,2024-08-20,2024,R,R,5,Sunny,94.0,183.0,74.0,3.65,1.59,0.256
1,0.3719,Player_012,2023-08-30,2023,L,R,2,Sunny,91.0,234.0,76.0,3.63,1.78,0.293
0,0.2717,Player_003,2023-04-08,2023,L,L,8,Drizzle,80.0,180.0,77.0,3.44,1.59,0.285
0,0.2741,Player_025,2022-06-03,2022,L,L,4,Sunny,93.0,180.0,77.0,3.59,1.68,0.223
0,0.2547,Player_017,2024-05-19,2024,R,R,6,Sunny,84.0,177.0,72.0,3.52,1.6,0.243
0,0.2448,Player_039,2024-09-02,2024,R,R,2,Sunny,90.0,189.0,71.0,3.44,1.72,0.283
0,0.2056,Player_035,2023-05-12,2023,L,L,4,Sunny,74.0,232.0,71.0,3.66,1.59,0.229
0,0.191,Player_002,2023-09-22,2023,L,R,5,Cloudy,93.0,188.0,76.0,3.36,1.63,0.266
0,0.2308,Player_014,2023-08-04,2023,R,R,7,Cloudy,57.0,203.0,76.0,3.62,1.53,0.288
1,0.3633,Player_016,2023-04-23,2023,L,R,9,Cloudy,91.0,227.0,71.0,3.38,1.78,0.254
1,0.2503,Player_015,2022-08-01,2022,R,R,2,Sunny,93.0,232.0,73.0,3.66,1.77,0.251
0,0.2758,Player_028,2024-05-31,2024,L,R,6,Drizzle,86.0,203.0,70.0,3.59,1.74,0.292
0,0.2544,Player_014,2022-05-24,2022,R,R,9,Cloudy,92.0,198.0,74.0,3.49,1.76,0.262
0,0.3871,Player_006,2022-09-26,2022,L,R,1,Overcast,71.0,205.0,75.0,3.33,1.68,0.273
0,0.215,Player_014,2022-08-21,2022,R,R,6,Sunny,67.0,213.0,71.0,3.37,1.53,0.24
0,0.3194,Player_031,2022-08-16,2022,L,R,7,Drizzle,60.0,195.0,77.0,3.37,1.52,0.299
0,0.2452,Player_016,2023-05-27,2023,S,L,1,Cloudy,62.0,218.0,76.0,3.6,1.74,0.28
0,0.2848,Player_011,2024-07-28,2024,S,R,7,Cloudy,89.0,227.0,77.0,3.55,1.66,0.317
1,0.2671,Player_030,2023-06-01,2023,R,L,4,Sunny,57.0,178.0,77.0,3.39,1.58,0.296
1,0.284,Player_002,2023-07-18,2023,R,R,6,Sunny,63.0,228.0,70.0,3.45,1.51,0.28
0,0.3255,Player_018,2023-06-11,2023,L,L,7,Overcast,74.0,219.0,73.0,3.42,1.8,0.281
1,0.278,Player_004,2023-07-19,2023,R,R,2,Sunny,69.0,178.0,73.0,3.56,1.53,0.253
0,0.3721,Player_024,2024-08-12,2024,R,L,1,Cloudy,91.0,226.0,70.0,3.43,1.61,0.265
0,0.3031,Player_035,2024-05-26,2024,L,R,3,Cloudy,56.0,207.0,77.0,3.61,1.7,0.287
0,0.1608,Player_017,2024-04-02,2024,R,R,3,Overcast,56.0,176.0,70.0,3.58,1.69,0.272
0,0.2947,Player_039,2024-04-17,2024,R,L,3,Sunny,65.0,180.0,75.0,3.4,1.54,0.315
0,0.3074,Player_034,2024-09-10,2024,R,R,9,Drizzle,79.0,178.0,72.0,3.43,1.69,0.275
0,0.2823,Player_029,2023-09-20,2023,R,R,7,Sunny,69.0,201.0,74.0,3.52,1.6,0.221
0,0.2618,Player_007,2023-08-03,2023,R,R,4,Overcast,88.0,208.0,73.0,3.66,1.55,0.233
1,0.102,Player_001,2024-04-19,2024,R,L,6,Sunny,58.0,190.0,71.0,3.34,1.69,0.225
0,0.1637,Player_004,2022-07-15,2022,L,R,2,Sunny,70.0,238.0,73.0,3.44,1.77,0.31
0,0.4153,Player_013,2023-06-17,2023,L,R,2,Sunny,80.0,177.0,75.0,3.54,1.73,0.252
1,0.259,Player_016,2024-05-12,2024,L,R,1,Overcast,79.0,238.0,74.0,3.43,1.55,0.304
0,0.3476,Player_008,2023-06-08,2023,R,R,4,Cloudy,75.0,184.0,71.0,3.42,1.55,0.265
0,0.1578,Player_038,2022-08-20,2022,L,L,6,Sunny,72.0,182.0,72.0,3.47,1.64,0.312
1,0.1967,Player_029,2023-09-27,2023,L,L,5,Sunny,58.0,206.0,75.0,3.38,1.51,0.268
0,0.3475,Player_027,2022-09-05,2022,L,R,6,Cloudy,57.0,224.0,71.0,3.54,1.51,0.306
0,0.2628,Player_026,2023-05-07,2023,L,L,2,Sunny,,217.0,74.0,3.65,1.58,0.287
0,0.2876,Player_024,2023-06-30,2023,R,L,6,Sunny,75.0,226.0,77.0,3.66,1.53,0.247
0,0.299,Player_035,2023-07-05,2023,L,R,5,Cloudy,90.0,204.0,74.0,3.49,1.66,0.278
1,0.2555,Player_015,2023-05-23,2023,L,L,9,Sunny,58.0,232.0,72.0,3.42,1.51,0.247
0,0.2024,Player_005,2022-06-18,2022,R,L,3,Sunny,57.0,224.0,75.0,3.45,1.57,0.24
0,0.2164,Player_011,2023-06-08,2023,L,R,1,Sunny,82.0,177.0,77.0,3.39,1.52,0.252
0,0.3982,Player_009,2022-04-13,2022,L,R,5,Cloudy,,207.0,75.0,3.54,1.66,0.25
1,0.4097,Player_038,2023-06-14,2023,L,R,2,Cloudy,67.0,238.0,74.0,3.35,1.61,0.27
0,0.2073,Player_022,2023-06-05,2023,R,R,2,Sunny,55.0,222.0,74.0,3.43,1.52,0.284
0,0.2227,Player_017,2022-05-26,2022,L,R,3,Sunny,87.0,228.0,70.0,3.37,1.61,0.317
1,0.2257,Player_001,2024-07-19,2024,R,L,7,Sunny,81.0,221.0,70.0,3.38,1.5,0.267
0,0.3038,Player_028,2023-08-07,2023,R,R,4,Sunny,78.0,214.0,74.0,3.57,1.75,0.296
0,0.2373,Player_025,2022-04-09,2022,R,L,8,Sunny,64.0,196.0,73.0,3.7,1.61,0.269
0,0.305,Player_032,2023-06-01,2023,L,L,2,Sunny,92.0,179.0,77.0,3.57,1.7,0.263
1,0.2766,Player_005,2022-04-06,2022,R,R,9,Cloudy,57.0,194.0,73.0,3.4,1.71,0.261
0,0.272,Player_026,2022-08-26,2022,R,R,4,Sunny,84.0,190.0,76.0,3.46,1.67,0.308
0,0.4689,Player_014,2024-09-13,2024,L,R,5,Drizzle,84.0,222.0,75.0,3.55,1.68,0.235
1,0.2132,Player_009,2024-06-22,2024,R,L,8,Drizzle,83.0,197.0,72.0,3.65,1.63,0.249
0,0.3848,Player_008,2024-09-17,2024,L,L,5,Sunny,79.0,197.0,76.0,3.59,1.62,0.292
0,0.4013,Player_011,2023-07-23,2023,L,R,2,Cloudy,67.0,230.0,70.0,3.36,1.59,0.25
0,0.3353,Player_029,2024-09-03,2024,L,R,3,Cloudy,73.0,187.0,75.0,3.54,1.52,0.22
1,0.1652,Player_000,2024-09-17,2024,L,R,9,Sunny,72.0,224.0,73.0,3.38,1.6,0.242
0,0.2722,Player_037,2022-07-15,2022,L,L,1,Sunny,89.0,197.0,75.0,3.45,1.64,0.223
0,0.214,Player_038,2022-06-20,2022,R,L,9,Drizzle,84.0,236.0,70.0,3.69,1.54,0.249
0,0.2814,Player_038,2023-08-12,2023,R,R,7,Sunny,74.0,237.0,71.0,3.66,1.77,0.253
0,0.2256,Player_033,2023-05-01,2023,L,R,5,Cloudy,83.0,202.0,72.0,3.4,1.5,0.315
1,0.3029,Player_012,2023-05-24,2023,R,L,3,Cloudy,93.0,225.0,74.0,3.59,1.57,0.301
0,0.3189,Player_016,2022-07-08,2022,R,L,8,Sunny,82.0,234.0,77.0,3.43,1.7,0.232
0,0.3519,Player_005,2024-05-06,2024,L,L,1,Cloudy,69.0,214.0,77.0,3.3,1.75,0.232
1,0.2432,Player_035,2022-06-29,2022,L,L,7,Drizzle,55.0,233.0,75.0,3.64,1.64,0.32
0,0.2258,Player_030,2024-09-01,2024,L,R,2,Sunny,,219.0,70.0,3.63,1.68,0.287
0,0.2946,Player_006,2023-08-19,2023,L,L,4,Sunny,55.0,176.0,76.0,3.42,1.58,0.283
1,0.4229,Player_039,2022-09-08,2022,L,R,1,Sunny,75.0,214.0,76.0,3.61,1.79,0.279
0,0.3049,Player_001,2024-09-01,2024,L,R,6,Overcast,57.0,190.0,74.0,3.31,1.69,0.235
0,0.3117,Player_030,2023-05-30,2023,R,R,2,Cloudy,90.0,213.0,70.0,3.52,1.54,0.246
0,0.2836,Player_005,2024-08-06,2024,L,R,2,Cloudy,56.0,226.0,71.0,3.69,1.72,0.263
0,0.2348,Player_029,2024-06-05,2024,L,L,3,Overcast,82.0,187.0,76.0,3.62,1.54,0.265
0,0.3161,Player_035,2022-09-22,2022,L,L,5,Drizzle,85.0,218.0,71.0,3.53,1.62,0.317
0,0.2726,Player_038,2022-05-02,2022,R,R,9,Sunny,84.0,210.0,72.0,3.45,1.65,0.224
1,0.3282,Player_006,2022-05-19,2022,L,R,8,Overcast,76.0,189.0,76.0,3.59,1.72,0.221
1,0.2855,Player_006,2022-09-17,2022,R,L,4,Sunny,78.0,224.0,71.0,3.69,1.8,0.311
1,0.3243,Player_002,2024-05-13,2024,L,R,6,Sunny,75.0,225.0,73.0,3.38,1.61,0.308
0,0.309,Player_032,2024-07-20,2024,L,L,7,Sunny,85.0,175.0,75.0,3.32,1.7,0.249
0,0.1903,Player_007,2023-05-23,2023,R,L,4,Sunny,58.0,195.0,73.0,3.45,1.7,0.252
1,0.236,Player_015,2024-05-21,2024,L,R,7,Overcast,90.0,179.0,77.0,3.51,1.56,0.279
0,0.297,Player_016,2024-07-29,2024,L,R,6,Sunny,85.0,214.0,71.0,3.4,1.69,0.24
0,0.2987,Player_014,2022-08-22,2022,L,R,7,Cloudy,93.0,232.0,74.0,3.55,1.76,0.308
1,0.2434,Player_019,2022-05-12,2022,S,R,9,Sunny,58.0,235.0,72.0,3.42,1.67,0.247
0,0.2669,Player_013,2024-09-23,2024,R,L,4,Sunny,63.0,200.0,74.0,3.69,1.64,0.226
0,0.3136,Player_009,2024-04-15,2024,R,L,1,Drizzle,63.0,190.0,71.0,3.41,1.69,0.273
0,0.3631,Player_015,2022-04-19,2022,S,R,5,Overcast,71.0,195.0,75.0,3.62,1.74,0.293
0,0.3989,Player_032,2023-09-23,2023,L,R,3,Sunny,87.0,178.0,71.0,3.69,1.57,0.316
0,0.188,Player_004,2022-04-10,2022,S,R,1,Sunny,86.0,197.0,76.0,3.5,1.55,0.282
0,0.1886,Player_038,2023-05-27,2023,L,L,2,Sunny,82.0,217.0,77.0,3.38,1.7,0.23
1,0.2597,Player_016,2023-04-22,2023,R,R,5,Drizzle,70.0,176.0,72.0,3.66,1.51,0.286
0,0.3056,Player_011,2022-05-11,2022,L,R,9,Sunny,58.0,222.0,75.0,3.46,1.75,0.229
0,0.2833,Player_017,2024-04-13,2024,L,R,4,Sunny,82.0,229.0,74.0,3.52,1.59,0.239
0,0.2413,Player_037,2023-06-04,2023,R,R,5,Cloudy,57.0,195.0,76.0,3.32,1.53,0.25
1,0.2787,Player_032,2024-05-23,2024,L,R,2,Drizzle,63.0,224.0,77.0,3.44,1.73,0.226
1,0.3138,Player_032,2023-04-29,2023,S,R,2,Sunny,71.0,205.0,76.0,3.52,1.57,0.257
0,0.2069,Player_008,2023-08-08,2023,L,R,8,Overcast,86.0,239.0,72.0,3.58,1.62,0.297
1,0.414,Player_035,2022-04-07,2022,R,L,6,Sunny,79.0,207.0,74.0,3.68,1.62,0.225
1,0.2815,Player_028,2022-06-25,2022,S,R,2,Cloudy,59.0,213.0,70.0,3.53,1.75,0.27
0,0.3736,Player_002,2024-05-24,2024,L,R,5,Sunny,64.0,228.0,72.0,3.41,1.58,0.243
0,0.2394,Player_017,2023-07-27,2023,R,R,6,Overcast,88.0,192.0,72.0,3.52,1.69,0.277
0,0.3202,Player_033,2022-05-31,2022,R,R,1,Cloudy,78.0,220.0,73.0,3.33,1.8,0.269
0,0.287,Player_021,2024-06-24,2024,R,R,3,Drizzle,81.0,230.0,76.0,3.36,1.68,0.237
0,0.33,Player_023,2024-08-23,2024,L,L,8,Cloudy,69.0,192.0,70.0,3.44,1.54,0.305
0,0.2661,Player_014,2022-04-26,2022,R,R,4,Overcast,87.0,227.0,73.0,3.31,1.58,0.27
1,0.3886,Player_001,2022-06-18,2022,R,R,7,Cloudy,78.0,192.0,76.0,3.33,1.66,0.319
0,0.1756,Player_035,2023-07-11,2023,R,R,6,Cloudy,58.0,214.0,71.0,3.3,1.6,0.318
1,0.3665,Player_030,2022-08-11,2022,L,R,1,Sunny,84.0,196.0,76.0,3.37,1.65,0.245
0,0.3083,Player_010,2024-07-05,2024,L,R,9,Overcast,66.0,215.0,70.0,3.63,1.66,0.308
1,0.1787,Player_009,2023-08-11,2023,R,L,9,Sunny,88.0,184.0,74.0,3.44,1.72,0.292
0,0.4366,Player_020,2022-08-22,2022,L,R,7,Cloudy,80.0,227.0,77.0,3.66,1.69,0.263
0,0.4094,Player_031,2023-08-21,2023,R,R,2,Cloudy,62.0,183.0,73.0,3.65,1.71,0.302
0,0.1348,Player_003,2022-07-20,2022,S,R,8,Overcast,56.0,196.0,75.0,3.65,1.57,0.262
1,0.3124,Player_025,2023-09-13,2023,L,R,1,Cloudy,58.0,228.0,71.0,3.38,1.63,0.269
0,0.3494,Player_033,2022-04-05,2022,L,R,5,Cloudy,64.0,181.0,73.0,3.44,1.75,0.257
0,0.3109,Player_019,2024-06-28,2024,R,R,4,Cloudy,59.0,229.0,70.0,3.49,1.73,0.304
1,0.4061,Player_002,2024-08-22,2024,L,R,7,Cloudy,81.0,201.0,70.0,3.47,1.55,0.311
0,0.3415,Player_000,2024-04-18,2024,R,L,2,Sunny,61.0,191.0,72.0,3.33,1.52,0.235
0,0.2686,Player_006,2022-08-26,2022,R,L,8,Overcast,72.0,229.0,77.0,3.4,1.7,0.279
0,0.4394,Player_035,2023-04-07,2023,R,R,6,Overcast,67.0,230.0,77.0,3.55,1.63,0.232
0,0.3356,Player_018,2024-08-19,2024,L,L,3,Cloudy,81.0,231.0,70.0,3.57,1.62,0.309
0,0.2554,Player_005,2023-05-04,2023,R,R,3,Sunny,56.0,212.0,70.0,3.45,1.51,0.242
0,0.2113,Player_036,2023-07-30,2023,R,L,7,Sunny,71.0,187.0,75.0,3.42,1.61,0.224
0,0.387,Player_033,2024-08-27,2024,L,R,2,Overcast,88.0,221.0,77.0,3.53,1.55,0.295
0,0.1945,Player_005,2024-08-24,2024,R,L,3,Drizzle,64.0,220.0,74.0,3.57,1.51,0.287
1,0.2213,Player_027,2024-07-12,2024,R,L,9,Sunny,88.0,232.0,74.0,3.58,1.62,0.261
1,0.2632,Player_013,2023-09-11,2023,R,R,8,Drizzle,61.0,222.0,74.0,3.62,1.75,
0,0.3049,Player_002,2023-04-26,2023,R,R,3,Sunny,83.0,195.0,73.0,3.53,1.77,0.297
0,0.2565,Player_002,2023-05-13,2023,L,L,6,Drizzle,66.0,204.0,75.0,3.45,1.57,0.237
0,0.1778,Player_021,2023-04-24,2023,L,L,4,Drizzle,69.0,218.0,70.0,3.44,1.58,0.25
1,0.3513,Player_033,2022-08-08,2022,L,L,2,Cloudy,75.0,225.0,70.0,3.31,1.53,0.269
0,0.2717,Player_038,2024-09-07,2024,L,R,3,Drizzle,83.0,195.0,70.0,3.47,1.77,0.283
0,0.3914,Player_028,2023-09-15,2023,S,L,1,Cloudy,76.0,191.0,71.0,3.65,1.52,0.281
0,0.3213,Player_036,2023-07-03,2023,L,R,8,Sunny,77.0,233.0,74.0,3.55,1.78,0.269
0,0.3687,Player_009,2024-04-23,2024,R,R,3,Overcast,66.0,239.0,72.0,3.54,1.69,0.286
1,0.3442,Player_005,2024-04-30,2024,L,R,2,Sunny,81.0,194.0,74.0,3.39,1.74,0.222
0,0.3921,Player_004,2022-07-22,2022,L,R,6,Sunny,57.0,179.0,70.0,3.54,1.57,0.252
0,0.3099,Player_006,2023-09-09,2023,L,L,2,Sunny,58.0,215.0,73.0,3.37,1.68,0.277
0,0.3165,Player_030,2023-09-25,2023,L,R,9,Cloudy,61.0,176.0,71.0,3.44,1.53,0.251
